Region_Code,Region_Name,Age,Year,Forecast_Population
01,Stockholms Län,0,2024,26271.2
01,Stockholms Län,1,2024,26785.062741052083
01,Stockholms Län,2,2024,27182.609686129752
01,Stockholms Län,3,2024,29490.0014888843
01,Stockholms Län,4,2024,28863.855363967425
01,Stockholms Län,5,2024,28791.265015787587
01,Stockholms Län,6,2024,28884.713576198308
01,Stockholms Län,7,2024,29169.654982156135
01,Stockholms Län,8,2024,29928.812215109687
01,Stockholms Län,9,2024,29639.636523484514
01,Stockholms Län,10,2024,30191.787682010654
01,Stockholms Län,11,2024,30195.20639735579
01,Stockholms Län,12,2024,29808.02652822152
01,Stockholms Län,13,2024,29908.62265292881
01,Stockholms Län,14,2024,31172.876665200518
01,Stockholms Län,15,2024,30323.29066212791
01,Stockholms Län,16,2024,30422.652037455722
01,Stockholms Län,17,2024,29773.244537800438
01,Stockholms Län,18,2024,29703.125556145405
01,Stockholms Län,19,2024,29584.98363885436
01,Stockholms Län,0,2025,26271.2
01,Stockholms Län,1,2025,27253.518311864485
01,Stockholms Län,2,2025,27630.533088058823
01,Stockholms Län,3,2025,27954.739409944574
01,Stockholms Län,4,2025,30217.753645559245
01,Stockholms Län,5,2025,29545.073850862984
01,Stockholms Län,6,2025,29424.923392743363
01,Stockholms Län,7,2025,29471.35224960942
01,Stockholms Län,8,2025,29720.475620884317
01,Stockholms Län,9,2025,30481.386125022575
01,Stockholms Län,10,2025,30143.428786924535
01,Stockholms Län,11,2025,30699.970383019612
01,Stockholms Län,12,2025,30679.17429437971
01,Stockholms Län,13,2025,30310.6194133722
01,Stockholms Län,14,2025,30360.59248818816
01,Stockholms Län,15,2025,31611.964216777906
01,Stockholms Län,16,2025,30890.890185110457
01,Stockholms Län,17,2025,30869.741180859117
01,Stockholms Län,18,2025,30362.259719195346
01,Stockholms Län,19,2025,31010.745244189842
01,Stockholms Län,0,2026,26271.2
01,Stockholms Län,1,2026,27253.518311864485
01,Stockholms Län,2,2026,28098.84297795999
01,Stockholms Län,3,2026,28402.625401564484
01,Stockholms Län,4,2026,28682.608590303553
01,Stockholms Län,5,2026,30898.888568166516
01,Stockholms Län,6,2026,30178.6552106596
01,Stockholms Län,7,2026,30011.53286579741
01,Stockholms Län,8,2026,30022.16069038486
01,Stockholms Län,9,2026,30273.06502676891
01,Stockholms Län,10,2026,30985.09865026713
01,Stockholms Län,11,2026,30651.613758054555
01,Stockholms Län,12,2026,31183.904310002592
01,Stockholms Län,13,2026,31181.70267599243
01,Stockholms Län,14,2026,30762.543144364907
01,Stockholms Län,15,2026,30799.808045408623
01,Stockholms Län,16,2026,32179.419226921975
01,Stockholms Län,17,2026,31337.912979679266
01,Stockholms Län,18,2026,31458.572780083134
01,Stockholms Län,19,2026,31669.711194552296
01,Stockholms Län,0,2027,26271.2
01,Stockholms Län,1,2027,27253.518311864485
01,Stockholms Län,2,2027,28098.84297795999
01,Stockholms Län,3,2027,28870.896178488543
01,Stockholms Län,4,2027,29130.460442300344
01,Stockholms Län,5,2027,29363.838263975736
01,Stockholms Län,6,2027,31532.331607796656
01,Stockholms Län,7,2027,30765.223941695378
01,Stockholms Län,8,2027,30562.319466475703
01,Stockholms Län,9,2027,30574.727657084833
01,Stockholms Län,10,2027,30776.7972860869
01,Stockholms Län,11,2027,31493.244110724227
01,Stockholms Län,12,2027,31135.550939383284
01,Stockholms Län,13,2027,31686.395319228002
01,Stockholms Län,14,2027,31633.52650405319
01,Stockholms Län,15,2027,31201.695359280195
01,Stockholms Län,16,2027,31367.35413136719
01,Stockholms Län,17,2027,32626.2594383316
01,Stockholms Län,18,2027,31926.66619471878
01,Stockholms Län,19,2027,32765.744473604103
01,Stockholms Län,0,2028,26271.2
01,Stockholms Län,1,2028,27253.518311864485
01,Stockholms Län,2,2028,28098.84297795999
01,Stockholms Län,3,2028,28870.896178488543
01,Stockholms Län,4,2028,29598.69552579317
01,Stockholms Län,5,2028,29811.6624739984
01,Stockholms Län,6,2028,29997.438140734997
01,Stockholms Län,7,2028,32118.8271675702
01,Stockholms Län,8,2028,31315.980069813526
01,Stockholms Län,9,2028,31114.846256436012
01,Stockholms Län,10,2028,31078.43134016859
01,Stockholms Län,11,2028,31284.952524875654
01,Stockholms Län,12,2028,31977.124651289454
01,Stockholms Län,13,2028,31638.045528900806
01,Stockholms Län,14,2028,32138.161265020837
01,Stockholms Län,15,2028,32072.54146308166
01,Stockholms Län,16,2028,31769.19637728787
01,Stockholms Län,17,2028,31814.309411514732
01,Stockholms Län,18,2028,33214.79695053131
01,Stockholms Län,19,2028,33233.71842962922
01,Stockholms Län,0,2029,26271.2
01,Stockholms Län,1,2029,27253.518311864485
01,Stockholms Län,2,2029,28098.84297795999
01,Stockholms Län,3,2029,28870.896178488543
01,Stockholms Län,4,2029,29598.69552579317
01,Stockholms Län,5,2029,30279.868657438663
01,Stockholms Län,6,2029,30445.216596254853
01,Stockholms Län,7,2029,30584.016667229847
01,Stockholms Län,8,2029,32669.528568019374
01,Stockholms Län,9,2029,31868.450802875013
01,Stockholms Län,10,2029,31618.498774562435
01,Stockholms Län,11,2029,31586.57241929098
01,Stockholms Län,12,2029,31768.84708322721
01,Stockholms Län,13,2029,32479.55692705955
01,Stockholms Län,14,2029,32089.81701984187
01,Stockholms Län,15,2029,32577.096700036745
01,Stockholms Län,16,2029,32639.944823740905
01,Stockholms Län,17,2029,32216.094716827654
01,Stockholms Län,18,2029,32402.982865351405
01,Stockholms Län,19,2029,34521.520451250115
01,Stockholms Län,0,2030,26271.2
01,Stockholms Län,1,2030,27253.518311864485
01,Stockholms Län,2,2030,28098.84297795999
01,Stockholms Län,3,2030,28870.896178488543
01,Stockholms Län,4,2030,29598.69552579317
01,Stockholms Län,5,2030,30279.868657438663
01,Stockholms Län,6,2030,30913.374942752285
01,Stockholms Län,7,2030,31031.770918652728
01,Stockholms Län,8,2030,31134.78012175764
01,Stockholms Län,9,2030,33221.89862482039
01,Stockholms Län,10,2030,32372.031932709102
01,Stockholms Län,11,2030,32126.614501193682
01,Stockholms Län,12,2030,32070.44667896741
01,Stockholms Län,13,2030,32271.29478076677
01,Stockholms Län,14,2030,32931.23190661123
01,Stockholms Län,15,2030,32528.760073295227
01,Stockholms Län,16,2030,33144.44347948565
01,Stockholms Län,17,2030,33086.71977917598
01,Stockholms Län,18,2030,32804.70090131239
01,Stockholms Län,19,2030,33709.91354305581
03,Uppsala Län,0,2024,3965.0
03,Uppsala Län,1,2024,4170.141345121401
03,Uppsala Län,2,2024,4338.096464045491
03,Uppsala Län,3,2024,4707.199199277182
03,Uppsala Län,4,2024,4606.622482685655
03,Uppsala Län,5,2024,4810.620419596257
03,Uppsala Län,6,2024,4900.616358528051
03,Uppsala Län,7,2024,4843.000504756502
03,Uppsala Län,8,2024,5008.587281468532
03,Uppsala Län,9,2024,5117.0
03,Uppsala Län,10,2024,4932.001763747429
03,Uppsala Län,11,2024,4805.997708108108
03,Uppsala Län,12,2024,5061.0
03,Uppsala Län,13,2024,4796.8
03,Uppsala Län,14,2024,5037.584033334716
03,Uppsala Län,15,2024,4818.980340969758
03,Uppsala Län,16,2024,5016.176878878418
03,Uppsala Län,17,2024,4798.332773950828
03,Uppsala Län,18,2024,4772.739797345759
03,Uppsala Län,19,2024,5204.53734194264
03,Uppsala Län,0,2025,3965.0
03,Uppsala Län,1,2025,4269.917317828294
03,Uppsala Län,2,2025,4425.201451485154
03,Uppsala Län,3,2025,4578.318771906682
03,Uppsala Län,4,2025,4932.778681349847
03,Uppsala Län,5,2025,4809.24319511806
03,Uppsala Län,6,2025,4999.224562723872
03,Uppsala Län,7,2025,5054.598833911834
03,Uppsala Län,8,2025,4984.588835154022
03,Uppsala Län,9,2025,5144.586173768011
03,Uppsala Län,10,2025,5249.962122337069
03,Uppsala Län,11,2025,5059.9884879954825
03,Uppsala Län,12,2025,4928.997708108108
03,Uppsala Län,13,2025,5188.783208395802
03,Uppsala Län,14,2025,4924.393623441948
03,Uppsala Län,15,2025,5161.519159120263
03,Uppsala Län,16,2025,4981.161715416618
03,Uppsala Län,17,2025,5144.430541698034
03,Uppsala Län,18,2025,4964.028540145125
03,Uppsala Län,19,2025,5476.200908574197
03,Uppsala Län,0,2026,3965.0
03,Uppsala Län,1,2026,4269.917317828294
03,Uppsala Län,2,2026,4524.935795008382
03,Uppsala Län,3,2026,4665.408144003407
03,Uppsala Län,4,2026,4803.915243406028
03,Uppsala Län,5,2026,5135.330058664897
03,Uppsala Län,6,2026,4997.847508832542
03,Uppsala Län,7,2026,5153.198636847568
03,Uppsala Län,8,2026,5196.177916130631
03,Uppsala Län,9,2026,5120.588691053032
03,Uppsala Län,10,2026,5277.544857253399
03,Uppsala Län,11,2026,5377.935096947994
03,Uppsala Län,12,2026,5182.9884879954825
03,Uppsala Län,13,2026,5056.786570917784
03,Uppsala Län,14,2026,5316.343623701692
03,Uppsala Län,15,2026,5048.343688409524
03,Uppsala Län,16,2026,5323.656560931657
03,Uppsala Län,17,2026,5109.423380183677
03,Uppsala Län,18,2026,5310.046660882999
03,Uppsala Län,19,2026,5667.435989460126
03,Uppsala Län,0,2027,3965.0
03,Uppsala Län,1,2027,4269.917317828294
03,Uppsala Län,2,2027,4524.935795008382
03,Uppsala Län,3,2027,4765.124608114415
03,Uppsala Län,4,2027,4890.993135105519
03,Uppsala Län,5,2027,5006.494014839691
03,Uppsala Län,6,2027,5323.893982350299
03,Uppsala Län,7,2027,5151.821700279011
03,Uppsala Län,8,2027,5294.773409634419
03,Uppsala Län,9,2027,5332.169276182181
03,Uppsala Län,10,2027,5253.550366029174
03,Uppsala Län,11,2027,5405.516639097409
03,Uppsala Län,12,2027,5500.935096947994
03,Uppsala Län,13,2027,5310.766470925961
03,Uppsala Län,14,2027,5184.358168749361
03,Uppsala Län,15,2027,5440.241958028785
03,Uppsala Län,16,2027,5210.495618862501
03,Uppsala Län,17,2027,5451.839956015453
03,Uppsala Län,18,2027,5275.047555519186
03,Uppsala Län,19,2027,6013.357042309055
03,Uppsala Län,0,2028,3965.0
03,Uppsala Län,1,2028,4269.917317828294
03,Uppsala Län,2,2028,4524.935795008382
03,Uppsala Län,3,2028,4765.124608114415
03,Uppsala Län,4,2028,4990.696454275977
03,Uppsala Län,5,2028,5093.553395298663
03,Uppsala Län,6,2028,5195.073896517084
03,Uppsala Län,7,2028,5477.840395162661
03,Uppsala Län,8,2028,5293.396533246656
03,Uppsala Län,9,2028,5430.760810822549
03,Uppsala Län,10,2028,5465.104575835056
03,Uppsala Län,11,2028,5381.5231854728045
03,Uppsala Län,12,2028,5528.516639097409
03,Uppsala Län,13,2028,5628.699460404968
03,Uppsala Län,14,2028,5438.3165520218845
03,Uppsala Län,15,2028,5308.273922880292
03,Uppsala Län,16,2028,5602.3435794398765
03,Uppsala Län,17,2028,5338.704874397074
03,Uppsala Län,18,2028,5617.385331489327
03,Uppsala Län,19,2028,5978.367755186164
03,Uppsala Län,0,2029,3965.0
03,Uppsala Län,1,2029,4269.917317828294
03,Uppsala Län,2,2029,4524.935795008382
03,Uppsala Län,3,2029,4765.124608114415
03,Uppsala Län,4,2029,4990.696454275977
03,Uppsala Län,5,2029,5193.235519283
03,Uppsala Län,6,2029,5282.122493558196
03,Uppsala Län,7,2029,5349.03128459316
03,Uppsala Län,8,2029,5619.400979061474
03,Uppsala Län,9,2029,5429.383989719924
03,Uppsala Län,10,2029,5563.68382020032
03,Uppsala Län,11,2029,5593.068246988532
03,Uppsala Län,12,2029,5504.5231854728045
03,Uppsala Län,13,2029,5656.279821079029
03,Uppsala Län,14,2029,5756.222606770664
03,Uppsala Län,15,2029,5562.198788025979
03,Uppsala Län,16,2029,5470.392485385342
03,Uppsala Län,17,2029,5730.4632867194505
03,Uppsala Län,18,2029,5504.276285493655
03,Uppsala Län,19,2029,6320.609495708367
03,Uppsala Län,0,2030,3965.0
03,Uppsala Län,1,2030,4269.917317828294
03,Uppsala Län,2,2030,4524.935795008382
03,Uppsala Län,3,2030,4765.124608114415
03,Uppsala Län,4,2030,4990.696454275977
03,Uppsala Län,5,2030,5193.235519283
03,Uppsala Län,6,2030,5381.792270636427
03,Uppsala Län,7,2030,5436.072465234086
03,Uppsala Län,8,2030,5490.597498260792
03,Uppsala Län,9,2030,5755.375345615215
03,Uppsala Län,10,2030,5562.307170730181
03,Uppsala Län,11,2030,5691.643228467554
03,Uppsala Län,12,2030,5716.068246988532
03,Uppsala Län,13,2030,5632.287395231405
03,Uppsala Län,14,2030,5783.80063088451
03,Uppsala Län,15,2030,5880.062884658126
03,Uppsala Län,16,2030,5724.284753508622
03,Uppsala Län,17,2030,5598.542347192709
03,Uppsala Län,18,2030,5895.944542984566
03,Uppsala Län,19,2030,6207.532180005583
04,Södermanlands Län,0,2024,2475.3949349598975
04,Södermanlands Län,1,2024,2807.6347868908565
04,Södermanlands Län,2,2024,3176.2932245030493
04,Södermanlands Län,3,2024,3410.430866322433
04,Södermanlands Län,4,2024,3502.222234128047
04,Södermanlands Län,5,2024,3557.8760966753302
04,Södermanlands Län,6,2024,3806.5998901400712
04,Södermanlands Län,7,2024,3883.9998931623936
04,Södermanlands Län,8,2024,3999.2
04,Södermanlands Län,9,2024,3804.004994686504
04,Södermanlands Län,10,2024,3898.4
04,Södermanlands Län,11,2024,3876.8
04,Södermanlands Län,12,2024,3878.599549566013
04,Södermanlands Län,13,2024,3761.2035560344825
04,Södermanlands Län,14,2024,3931.6
04,Södermanlands Län,15,2024,3798.5962462048033
04,Södermanlands Län,16,2024,3811.004774016601
04,Södermanlands Län,17,2024,3852.5911395932017
04,Södermanlands Län,18,2024,3954.113619730529
04,Södermanlands Län,19,2024,3874.7873208191772
04,Södermanlands Län,0,2025,2329.1508796928747
04,Södermanlands Län,1,2025,2715.2448343694264
04,Södermanlands Län,2,2025,3017.976427339562
04,Södermanlands Län,3,2025,3369.728761711942
04,Södermanlands Län,4,2025,3594.6481483547755
04,Södermanlands Län,5,2025,3667.075028021646
04,Södermanlands Län,6,2025,3721.4853359543076
04,Södermanlands Län,7,2025,3944.596546128846
04,Södermanlands Län,8,2025,4023.1998931623934
04,Södermanlands Län,9,2025,4133.187502656749
04,Södermanlands Län,10,2025,3943.404994686504
04,Södermanlands Län,11,2025,4026.2000000000003
04,Södermanlands Län,12,2025,3994.3872198238555
04,Södermanlands Län,13,2025,3993.7778141337353
04,Södermanlands Län,14,2025,3875.8035560344824
04,Södermanlands Län,15,2025,4039.182964394149
04,Södermanlands Län,16,2025,3929.581837730297
04,Södermanlands Län,17,2025,3915.592402616545
04,Södermanlands Län,18,2025,3964.701213193329
04,Södermanlands Län,19,2025,4155.854049054401
04,Södermanlands Län,0,2026,2212.1556354792565
04,Södermanlands Län,1,2026,2569.340489754901
04,Södermanlands Län,2,2026,2925.6147205851958
04,Södermanlands Län,3,2026,3211.430130560751
04,Södermanlands Län,4,2026,3553.9482244088767
04,Södermanlands Län,5,2026,3759.481222995031
04,Södermanlands Län,6,2026,3830.6722740068753
04,Södermanlands Län,7,2026,3859.4865386607207
04,Södermanlands Län,8,2026,4083.796546128846
04,Södermanlands Län,9,2026,4157.186120585711
04,Södermanlands Län,10,2026,4272.587502656748
04,Södermanlands Län,11,2026,4071.204994686504
04,Södermanlands Län,12,2026,4143.771312539931
04,Södermanlands Län,13,2026,4109.552894341344
04,Södermanlands Län,14,2026,4108.377814133735
04,Södermanlands Län,15,2026,3983.389600552505
04,Södermanlands Län,16,2026,4170.129641934337
04,Södermanlands Län,17,2026,4034.162858525074
04,Södermanlands Län,18,2026,4027.6813821037867
04,Södermanlands Län,19,2026,4166.439876440944
04,Södermanlands Län,0,2027,2118.5594401083617
04,Södermanlands Län,1,2027,2452.6170140632807
04,Södermanlands Län,2,2027,2779.7549823376944
04,Södermanlands Län,3,2027,3119.079021822077
04,Södermanlands Län,4,2027,3395.658074298733
04,Södermanlands Län,5,2027,3718.78998245917
04,Södermanlands Län,6,2027,3923.068320028922
04,Södermanlands Län,7,2027,3968.6676440777087
04,Södermanlands Län,8,2027,3998.6865386607205
04,Södermanlands Län,9,2027,4217.779553751262
04,Södermanlands Län,10,2027,4296.586120585711
04,Södermanlands Län,11,2027,4400.387502656748
04,Södermanlands Län,12,2027,4188.7715153440495
04,Södermanlands Län,13,2027,4258.920743935614
04,Södermanlands Län,14,2027,4224.152894341344
04,Södermanlands Län,15,2027,4215.951019885095
04,Södermanlands Län,16,2027,4114.345302456785
04,Södermanlands Län,17,2027,4274.69725800333
04,Södermanlands Län,18,2027,4146.212138195809
04,Södermanlands Län,19,2027,4229.40953986861
04,Södermanlands Län,0,2028,2043.682483811646
04,Södermanlands Län,1,2028,2359.238233509984
04,Södermanlands Län,2,2028,2663.0671917396944
04,Södermanlands Län,3,2028,2973.23602020547
04,Södermanlands Län,4,2028,3303.311913382654
04,Södermanlands Län,5,2028,3560.533603868604
04,Södermanlands Län,6,2028,3882.381548602737
04,Södermanlands Län,7,2028,4061.058754413536
04,Södermanlands Län,8,2028,4107.867644077709
04,Södermanlands Län,9,2028,4132.674068600219
04,Södermanlands Län,10,2028,4357.179553751262
04,Södermanlands Län,11,2028,4424.386120585711
04,Södermanlands Län,12,2028,4517.918973785398
04,Södermanlands Län,13,2028,4303.916053690131
04,Södermanlands Län,14,2028,4373.5207439356145
04,Södermanlands Län,15,2028,4331.719708975938
04,Södermanlands Län,16,2028,4346.869105865592
04,Södermanlands Län,17,2028,4218.916027154336
04,Södermanlands Län,18,2028,4386.6660018318935
04,Södermanlands Län,19,2028,4347.920524295359
04,Södermanlands Län,0,2029,1983.7809187742735
04,Södermanlands Län,1,2029,2284.5352090673473
04,Södermanlands Län,2,2029,2569.7169592612936
04,Södermanlands Län,3,2029,2856.5616189121856
04,Södermanlands Län,4,2029,3157.4767254816443
04,Södermanlands Län,5,2029,3468.2071451903407
04,Södermanlands Län,6,2029,3724.142551274172
04,Södermanlands Län,7,2029,4020.374156425996
04,Södermanlands Län,8,2029,4200.258754413536
04,Södermanlands Län,9,2029,4241.849372683231
04,Södermanlands Län,10,2029,4272.074068600218
04,Södermanlands Län,11,2029,4484.979553751262
04,Södermanlands Län,12,2029,4541.91503647454
04,Södermanlands Län,13,2029,4633.027722629651
04,Södermanlands Län,14,2029,4418.516053690131
04,Södermanlands Län,15,2029,4481.0793130361435
04,Södermanlands Län,16,2029,4462.619069811922
04,Södermanlands Län,17,2029,4451.426872981454
04,Södermanlands Län,18,2029,4330.903447681174
04,Södermanlands Län,19,2029,4588.334278735638
04,Södermanlands Län,0,2030,1935.8596667443755
04,Södermanlands Län,1,2030,2224.7727895132375
04,Södermanlands Län,2,2030,2495.036773278573
04,Södermanlands Län,3,2030,2763.2220978775576
04,Södermanlands Län,4,2030,3040.8085751608373
04,Södermanlands Län,5,2030,3322.403071517853
04,Södermanlands Län,6,2030,3631.8262327898283
04,Södermanlands Län,7,2030,3862.1436120353223
04,Södermanlands Län,8,2030,4159.574156425996
04,Södermanlands Län,9,2030,4334.235573820846
04,Södermanlands Län,10,2030,4381.249372683231
04,Södermanlands Län,11,2030,4399.874068600218
04,Södermanlands Län,12,2030,4602.502017987177
04,Södermanlands Län,13,2030,4657.021176132219
04,Södermanlands Län,14,2030,4747.6277226296515
04,Södermanlands Län,15,2030,4526.0721389204
04,Södermanlands Län,16,2030,4611.95451552506
04,Södermanlands Län,17,2030,4567.170386665095
04,Södermanlands Län,18,2030,4563.336444116176
04,Södermanlands Län,19,2030,4532.581026124803
05,Östergötlands Län,0,2024,4231.5073344544535
05,Östergötlands Län,1,2024,4533.485112091593
05,Östergötlands Län,2,2024,4795.143491118754
05,Östergötlands Län,3,2024,5345.1936915004835
05,Östergötlands Län,4,2024,5155.823980711167
05,Östergötlands Län,5,2024,5338.233434108676
05,Östergötlands Län,6,2024,5355.626131250529
05,Östergötlands Län,7,2024,5366.6095808383225
05,Östergötlands Län,8,2024,5775.4
05,Östergötlands Län,9,2024,5675.199061089036
05,Östergötlands Län,10,2024,5645.002107895677
05,Östergötlands Län,11,2024,5634.4
05,Östergötlands Län,12,2024,5794.0
05,Östergötlands Län,13,2024,5480.4
05,Östergötlands Län,14,2024,5818.788113312349
05,Östergötlands Län,15,2024,5764.990825356691
05,Östergötlands Län,16,2024,5656.998947750362
05,Östergötlands Län,17,2024,5611.187731256262
05,Östergötlands Län,18,2024,5670.748808471787
05,Östergötlands Län,19,2024,6151.7344725838275
05,Östergötlands Län,0,2025,4050.701070900972
05,Östergötlands Län,1,2025,4441.208809391639
05,Östergötlands Län,2,2025,4706.664156796571
05,Östergötlands Län,3,2025,4966.396223056658
05,Östergötlands Län,4,2025,5498.978150782999
05,Östergötlands Län,5,2025,5299.063195570592
05,Östergötlands Län,6,2025,5468.851463073577
05,Östergötlands Län,7,2025,5475.219348419021
05,Östergötlands Län,8,2025,5477.009580838322
05,Östergötlands Län,9,2025,5879.577012639314
05,Östergötlands Län,10,2025,5781.196302994677
05,Östergötlands Län,11,2025,5753.39780090661
05,Östergötlands Län,12,2025,5741.4
05,Östergötlands Län,13,2025,5901.368658105342
05,Östergötlands Län,14,2025,5577.19705980374
05,Östergötlands Län,15,2025,5919.7677565766935
05,Östergötlands Län,16,2025,5880.981645718615
05,Östergötlands Län,17,2025,5752.155691222495
05,Östergötlands Län,18,2025,5743.920004540379
05,Östergötlands Län,19,2025,6342.432268718312
05,Östergötlands Län,0,2026,3906.0560600581866
05,Östergötlands Län,1,2026,4260.825495673722
05,Östergötlands Län,2,2026,4614.424918522297
05,Östergötlands Län,3,2026,4877.930677222935
05,Östergötlands Län,4,2026,5120.224303820258
05,Östergötlands Län,5,2026,5642.166730361916
05,Östergötlands Län,6,2026,5429.6840273159905
05,Östergötlands Län,7,2026,5588.427623738951
05,Östergötlands Län,8,2026,5585.619348419021
05,Östergötlands Län,9,2026,5581.218780591895
05,Östergötlands Län,10,2026,5985.566952724606
05,Östergötlands Län,11,2026,5889.587066791167
05,Östergötlands Län,12,2026,5860.39780090661
05,Östergötlands Län,13,2026,5848.772573981016
05,Östergötlands Län,14,2026,5998.150129364067
05,Östergötlands Län,15,2026,5678.19415591645
05,Östergötlands Län,16,2026,6035.752960939662
05,Östergötlands Län,17,2026,5976.089163805706
05,Östergötlands Län,18,2026,5884.856115839718
05,Östergötlands Län,19,2026,6415.583896466846
05,Östergötlands Län,0,2027,3790.340051383959
05,Östergötlands Län,1,2027,4116.518844699389
05,Östergötlands Län,2,2027,4434.114058985242
05,Östergötlands Län,3,2027,4785.705813374986
05,Östergötlands Län,4,2027,5031.7689454836955
05,Östergötlands Län,5,2027,5263.468771711069
05,Östergötlands Län,6,2027,5772.76301173612
05,Östergötlands Län,7,2027,5549.266088246609
05,Östergötlands Län,8,2027,5698.827623738951
05,Östergötlands Län,9,2027,5689.816832531694
05,Östergötlands Län,10,2027,5687.219380135281
05,Östergötlands Län,11,2027,6093.950319827294
05,Östergötlands Län,12,2027,5996.587066791167
05,Östergötlands Län,13,2027,5967.761515940974
05,Östergötlands Län,14,2027,5945.555992882182
05,Östergötlands Län,15,2027,6099.116815285731
05,Östergötlands Län,16,2027,5794.188125649544
05,Östergötlands Län,17,2027,6130.826464445922
05,Östergötlands Län,18,2027,6108.738995489781
05,Östergötlands Län,19,2027,6556.4823169386245
05,Östergötlands Län,0,2028,3697.767244444576
05,Östergötlands Län,1,2028,4001.0735239199216
05,Östergötlands Län,2,2028,4289.865371355599
05,Östergötlands Län,3,2028,4605.423053215318
05,Östergötlands Län,4,2028,4939.55470204768
05,Östergötlands Län,5,2028,5175.0264657057105
05,Östergötlands Län,6,2028,5394.092150373737
05,Östergötlands Län,7,2028,5892.293390523941
05,Östergötlands Län,8,2028,5659.6660882466085
05,Östergötlands Län,9,2028,5803.0128961737055
05,Östergötlands Län,10,2028,5795.813552187552
05,Östergötlands Län,11,2028,5795.613545195718
05,Östergötlands Län,12,2028,6200.950319827294
05,Östergötlands Län,13,2028,6103.940643037823
05,Östergötlands Län,14,2028,6064.54052866025
05,Östergötlands Län,15,2028,6046.526478271896
05,Östergötlands Län,16,2028,6215.095512063115
05,Östergötlands Län,17,2028,5889.314718622702
05,Östergötlands Län,18,2028,6263.441336577873
05,Östergötlands Län,19,2028,6780.305323140122
05,Östergötlands Län,0,2029,3623.70899889307
05,Östergötlands Län,1,2029,3908.7172672963484
05,Östergötlands Län,2,2029,4174.466421251884
05,Östergötlands Län,3,2029,4461.196845087585
05,Östergötlands Län,4,2029,4759.292702853085
05,Östergötlands Län,5,2029,5082.825829255972
05,Östergötlands Län,6,2029,5305.6561727539
05,Östergötlands Län,7,2029,5513.679572939868
05,Östergötlands Län,8,2029,6002.69339052394
05,Östergötlands Län,9,2029,5763.85558500204
05,Östergötlands Län,10,2029,5909.005571668661
05,Östergötlands Län,11,2029,5904.203786948602
05,Östergötlands Län,12,2029,5902.613545195718
05,Östergötlands Län,13,2029,6308.288681984761
05,Östergötlands Län,14,2029,6200.714613019565
05,Östergötlands Län,15,2029,6165.502418454097
05,Östergötlands Län,16,2029,6162.5070832617985
05,Östergötlands Län,17,2029,6310.129600890414
05,Östergötlands Län,18,2029,6021.984155119105
05,Östergötlands Län,19,2029,6934.966291870146
05,Östergötlands Län,0,2030,3564.4624024518653
05,Östergötlands Län,1,2030,3834.8322619974897
05,Östergötlands Län,2,2030,4082.1472611689114
05,Östergötlands Län,3,2030,4345.8158785853975
05,Östergötlands Län,4,2030,4615.08310349741
05,Östergötlands Län,5,2030,4902.5904292336745
05,Östergötlands Län,6,2030,5213.462133612611
05,Östergötlands Län,7,2030,5425.256917502476
05,Östergötlands Län,8,2030,5624.079572939868
05,Östergötlands Län,9,2030,6106.845885223464
05,Östergötlands Län,10,2030,5869.849659472029
05,Östergötlands Län,11,2030,6017.391709722528
05,Östergötlands Län,12,2030,6011.203786948602
05,Östergötlands Län,13,2030,6009.974117423881
05,Östergötlands Län,14,2030,6405.055084921921
05,Östergötlands Län,15,2030,6301.666665422453
05,Östergötlands Län,16,2030,6281.478706465038
05,Östergötlands Län,17,2030,6257.552729614209
05,Östergötlands Län,18,2030,6442.703963350045
05,Östergötlands Län,19,2030,6693.573683790805
06,Jönköpings Län,0,2024,3525.652426873254
06,Jönköpings Län,1,2024,3795.4963016496126
06,Jönköpings Län,2,2024,3941.3560133900573
06,Jönköpings Län,3,2024,4333.024230752695
06,Jönköpings Län,4,2024,4485.2
06,Jönköpings Län,5,2024,4465.8
06,Jönköpings Län,6,2024,4572.998653045177
06,Jönköpings Län,7,2024,4459.400000000001
06,Jönköpings Län,8,2024,4677.598235148728
06,Jönköpings Län,9,2024,4657.0
06,Jönköpings Län,10,2024,4650.004343703255
06,Jönköpings Län,11,2024,4586.997405502125
06,Jönköpings Län,12,2024,4679.804811581861
06,Jönköpings Län,13,2024,4775.193117140966
06,Jönköpings Län,14,2024,4725.392673665402
06,Jönköpings Län,15,2024,4642.984581122773
06,Jönköpings Län,16,2024,4634.575608635738
06,Jönköpings Län,17,2024,4605.7747412299705
06,Jönköpings Län,18,2024,4568.571976496706
06,Jönköpings Län,19,2024,4783.981127377023
06,Jönköpings Län,0,2025,3399.8065477683645
06,Jönköpings Län,1,2025,3715.3292921656302
06,Jönköpings Län,2,2025,3958.845627791045
06,Jönköpings Län,3,2025,4092.4248840768414
06,Jönköpings Län,4,2025,4465.224230752695
06,Jönköpings Län,5,2025,4609.9734254780005
06,Jönköpings Län,6,2025,4583.797680082863
06,Jönköpings Län,7,2025,4677.37863020678
06,Jönköpings Län,8,2025,4562.008386846392
06,Jönköpings Län,9,2025,4775.598235148728
06,Jönköpings Län,10,2025,4747.995838698411
06,Jönköpings Län,11,2025,4736.988329000172
06,Jönköpings Län,12,2025,4682.802089453349
06,Jönköpings Län,13,2025,4765.99872662527
